epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,565.695,0.4301,0.24524,0.8874,0.99963,1,0.995,0.89285,0.52998,0.22306,0.96336,0.0002774,0.0002774,0.0002774
89,572.013,0.4205,0.23526,0.8799,0.99962,1,0.995,0.89571,0.50525,0.21205,0.95169,0.0002576,0.0002576,0.0002576
90,578.398,0.4301,0.23861,0.88754,0.9996,1,0.995,0.89443,0.52445,0.22018,0.96147,0.0002378,0.0002378,0.0002378
91,607.711,0.38069,0.19968,0.87923,0.99962,1,0.995,0.89453,0.5193,0.21809,0.9561,0.000218,0.000218,0.000218
92,614.361,0.39159,0.20211,0.89149,0.99964,1,0.995,0.89082,0.51485,0.21616,0.95428,0.0001982,0.0001982,0.0001982
93,620.791,0.3747,0.1954,0.86792,0.99965,1,0.995,0.88456,0.54727,0.2267,0.97536,0.0001784,0.0001784,0.0001784
94,627.193,0.3748,0.19681,0.88011,0.99964,1,0.995,0.89045,0.52105,0.21918,0.95413,0.0001586,0.0001586,0.0001586
95,633.533,0.36022,0.18861,0.85913,0.99964,1,0.995,0.89478,0.52831,0.22141,0.95958,0.0001388,0.0001388,0.0001388
96,639.806,0.36229,0.1853,0.85936,0.99964,1,0.995,0.89146,0.53502,0.21659,0.96569,0.000119,0.000119,0.000119
97,646.074,0.36083,0.18422,0.86989,0.99964,1,0.995,0.8966,0.516,0.21501,0.95394,9.92e-05,9.92e-05,9.92e-05
98,652.488,0.34883,0.18339,0.86545,0.99966,1,0.995,0.8958,0.5423,0.21628,0.97077,7.94e-05,7.94e-05,7.94e-05
99,658.811,0.35564,0.18274,0.86979,0.99966,1,0.995,0.89888,0.53557,0.21623,0.96577,5.96e-05,5.96e-05,5.96e-05
100,665.014,0.33701,0.17924,0.85568,0.99964,1,0.995,0.89756,0.5255,0.21298,0.95841,3.98e-05,3.98e-05,3.98e-05
